mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
1.72261 3.64766e-08 8.25556e-14 1.79966e-13 4.03353e-22 1.75148e-11 3.35176e-14 0 7.10705e-15 0.510201 1.91635e-11 1.18835e-15 4.01846e-17 0.0443802 5.40571e-05 9.38433e-06 4.10587e-11 1.12338e-08 0.000739484 5.53108e-07 5.27713e-10 0 0.249154 0.015587 0.0859533 4.40131e-07 1.45764e-07 2.35266e-13 1.2827e-07 0.00815248 2.54695e-05 1.74275e-05 4.66852e-12 0.0382947 0.00243448 0.0417637 1.04941e-06 2.8549e-25 7.70513e-17 7.07316e-06 6.72576e-08 6.19608e-07 2.21188e-08 3.4508e-24 0 0 4.60352e-12 3.4129e-07 6.68304e-08 2.99557e-12 0 5.21145e-12 8.31544e-10 6.84021e-06 1.05538e-09 9.93092e-21 2.06034e-11 1.40014e-07 1.86366e-07 0 1.46957e-18 1.2797e-06 9.06853e-08
1.72265 3.85217e-08 8.31856e-14 1.73773e-13 4.40998e-22 1.73741e-11 3.5909e-14 0 7.38576e-15 0.504747 1.87466e-11 1.09245e-15 3.86749e-17 0.0431925 5.09444e-05 9.25296e-06 3.89936e-11 1.04619e-08 0.000708347 5.16997e-07 4.9784e-10 0 0.252645 0.0153031 0.0869116 4.27725e-07 1.332e-07 2.45163e-13 1.25585e-07 0.00799678 2.40765e-05 1.72978e-05 4.46819e-12 0.0389506 0.00249417 0.0436199 1.02195e-06 2.44248e-25 6.90267e-17 7.03477e-06 6.37475e-08 6.18161e-07 1.99085e-08 3.00912e-24 0 0 3.94824e-12 3.33137e-07 6.13849e-08 2.98779e-12 0 3.69713e-12 7.32291e-10 6.887e-06 1.03027e-09 6.88642e-21 1.87948e-11 1.3267e-07 1.85062e-07 0 1.29589e-18 1.21012e-06 8.90578e-08
1.72273 4.25242e-08 8.41917e-14 1.62294e-13 5.19297e-22 1.70713e-11 4.06141e-14 0 7.90249e-15 0.494222 1.79822e-11 9.35387e-16 3.60733e-17 0.0409974 4.5683e-05 8.98977e-06 3.53839e-11 9.2051e-09 0.000653918 4.55141e-07 4.46516e-10 0 0.25922 0.0147608 0.0886975 4.06151e-07 1.13773e-07 2.64758e-13 1.2061e-07 0.00775445 2.18363e-05 1.70554e-05 4.12344e-12 0.0401477 0.00260836 0.0473132 9.72718e-07 1.81624e-25 5.59567e-17 6.95839e-06 5.76026e-08 6.1631e-07 1.61787e-08 2.31421e-24 0 0 2.93902e-12 3.1809e-07 5.17853e-08 2.98269e-12 0 1.71443e-12 5.70268e-10 6.97061e-06 9.83822e-10 3.06311e-21 1.54792e-11 1.20466e-07 1.83257e-07 0 1.00343e-18 1.07944e-06 8.59704e-08
1.72281 4.63647e-08 8.54933e-14 1.54292e-13 5.9966e-22 1.68954e-11 4.52541e-14 0 8.40362e-15 0.48524 1.74238e-11 8.23434e-16 3.41126e-17 0.0392268 4.17106e-05 8.8174e-06 3.2847e-11 8.28323e-09 0.000609949 4.07862e-07 4.09138e-10 0 0.26472 0.0143307 0.0900615 3.89066e-07 9.99029e-08 2.83013e-13 1.16613e-07 0.00754216 2.01202e-05 1.68562e-05 3.86447e-12 0.0411513 0.00270323 0.0506002 9.44418e-07 1.42528e-25 4.70868e-17 6.89801e-06 5.26109e-08 6.16083e-07 1.38827e-08 1.86958e-24 0 0 2.34707e-12 3.07913e-07 4.59328e-08 2.98785e-12 0 1.10918e-12 4.72483e-10 7.03329e-06 9.50238e-10 1.92013e-21 1.35284e-11 1.11114e-07 1.813e-07 0 8.34927e-19 9.8298e-07 8.29823e-08
1.72289 5.0075e-08 8.61553e-14 1.46197e-13 6.81018e-22 1.66364e-11 4.98161e-14 0 8.82348e-15 0.476494 1.68401e-11 7.27232e-16 3.21976e-17 0.0375521 3.82318e-05 8.6473e-06 3.05454e-11 7.49781e-09 0.000570265 3.66003e-07 3.7581e-10 0 0.270016 0.0139024 0.0913445 3.73121e-07 8.84559e-08 3.00385e-13 1.12594e-07 0.0073578 1.86487e-05 1.66545e-05 3.62671e-12 0.0420956 0.0027938 0.0538653 9.19088e-07 1.12e-25 3.97275e-17 6.83954e-06 4.79969e-08 6.16029e-07 1.18711e-08 1.50335e-24 0 0 1.8748e-12 2.98008e-07 4.05111e-08 2.99045e-12 0 6.73752e-13 3.89598e-10 7.09163e-06 9.16659e-10 1.12931e-21 1.16118e-11 1.0304e-07 1.79379e-07 0 6.83131e-19 8.92232e-07 7.99974e-08
1.72297 5.36634e-08 8.62525e-14 1.38232e-13 7.62603e-22 1.63136e-11 5.42909e-14 0 9.16649e-15 0.46778 1.62367e-11 6.43694e-16 3.03127e-17 0.0359691 3.5152e-05 8.47975e-06 2.84477e-11 6.81786e-09 0.000533942 3.28821e-07 3.46147e-10 0 0.275181 0.0134842 0.0925514 3.58138e-07 7.88656e-08 3.16874e-13 1.08579e-07 0.00719147 1.7364e-05 1.64451e-05 3.40626e-12 0.0429679 0.0028787 0.057239 8.99499e-07 8.8381e-26 3.36876e-17 6.78277e-06 4.37808e-08 6.16201e-07 1.02348e-08 1.20818e-24 0 0 1.51462e-12 2.88866e-07 3.59501e-08 2.99008e-12 0 4.46331e-13 3.23711e-10 7.14603e-06 8.84541e-10 7.24011e-22 9.95033e-12 9.59623e-08 1.77425e-07 0 5.58604e-19 8.09098e-07 7.70149e-08
1.72304 5.71421e-08 8.58747e-14 1.30364e-13 8.44298e-22 1.59382e-11 5.86746e-14 0 9.44246e-15 0.459221 1.56225e-11 5.70612e-16 2.84852e-17 0.0344563 3.23931e-05 8.30876e-06 2.64997e-11 6.22391e-09 0.000500489 2.95653e-07 3.19572e-10 0 0.280206 0.0130688 0.0936968 3.43906e-07 7.06575e-08 3.32608e-13 1.04588e-07 0.00704105 1.62237e-05 1.62301e-05 3.20035e-12 0.0437971 0.0029604 0.0606088 8.82487e-07 6.98184e-26 2.86384e-17 6.72702e-06 3.99542e-08 6.16657e-07 8.80051e-09 9.68626e-25 0 0 1.22313e-12 2.79933e-07 3.17394e-08 2.98838e-12 0 2.82737e-13 2.67874e-10 7.1974e-06 8.52728e-10 4.43538e-22 8.41643e-12 8.96605e-08 1.75506e-07 0 4.5114e-19 7.30931e-07 7.40875e-08
1.72312 6.04942e-08 8.49138e-14 1.22559e-13 9.24094e-22 1.5498e-11 6.29374e-14 0 9.63407e-15 0.450337 1.49749e-11 5.05046e-16 2.66266e-17 0.0329909 2.98634e-05 8.13325e-06 2.46633e-11 5.6872e-09 0.000468839 2.65514e-07 2.95287e-10 0 0.285271 0.0126626 0.0948226 3.30214e-07 6.35439e-08 3.47363e-13 1.00534e-07 0.00689884 1.51927e-05 1.59991e-05 3.00318e-12 0.0445493 0.00303606 0.0642603 8.72796e-07 5.53181e-26 2.44463e-17 6.6721e-06 3.64409e-08 6.1723e-07 7.61634e-09 7.75396e-25 0 0 9.95341e-13 2.71512e-07 2.81553e-08 2.98133e-12 0 2.01024e-13 2.22855e-10 7.24747e-06 8.21522e-10 3.04518e-22 7.10766e-12 8.3956e-08 1.73474e-07 0 3.63652e-19 6.58494e-07 7.11565e-08
1.7232 6.37415e-08 8.36143e-14 1.1502e-13 1.00283e-21 1.50282e-11 6.70904e-14 0 9.76851e-15 0.441573 1.43308e-11 4.47437e-16 2.4846e-17 0.0315878 2.75735e-05 7.95485e-06 2.29529e-11 5.21251e-09 0.000439436 2.38605e-07 2.73482e-10 0 0.290218 0.0122616 0.0958952 3.17147e-07 5.73444e-08 3.61357e-13 9.6543e-08 0.00676621 1.42604e-05 1.57631e-05 2.81853e-12 0.0452623 0.00310843 0.0679194 8.65806e-07 4.39386e-26 2.09349e-17 6.61784e-06 3.32764e-08 6.18095e-07 6.58506e-09 6.20767e-25 0 0 8.1054e-13 2.63302e-07 2.48892e-08 2.97329e-12 0 1.419e-13 1.84974e-10 7.2952e-06 7.90832e-10 2.07463e-22 5.95148e-12 7.87969e-08 1.7146e-07 0 2.90772e-19 5.90859e-07 6.8305e-08
1.72328 6.6889e-08 8.20573e-14 1.07975e-13 1.07967e-21 1.45441e-11 7.11433e-14 0 9.84766e-15 0.432762 1.36982e-11 3.97004e-16 2.31345e-17 0.0302565 2.54996e-05 7.78027e-06 2.13887e-11 4.78948e-09 0.000412016 2.1467e-07 2.54049e-10 0 0.295083 0.0118762 0.0969288 3.04873e-07 5.19894e-08 3.74461e-13 9.26309e-08 0.00663861 1.34186e-05 1.55193e-05 2.64645e-12 0.0458939 0.00317347 0.0717136 8.64958e-07 3.51085e-26 1.80603e-17 6.56479e-06 3.04339e-08 6.19076e-07 5.72886e-09 5.00031e-25 0 0 6.65538e-13 2.55571e-07 2.21096e-08 2.96209e-12 0 1.06561e-13 1.54568e-10 7.34162e-06 7.61053e-10 1.50393e-22 4.99927e-12 7.41531e-08 1.69385e-07 0 2.33474e-19 5.29967e-07 6.5526e-08
1.72336 6.99831e-08 8.04269e-14 1.01488e-13 1.15623e-21 1.40685e-11 7.51504e-14 0 9.8954e-15 0.424178 1.3098e-11 3.53331e-16 2.15466e-17 0.0290011 2.36324e-05 7.61095e-06 1.99681e-11 4.41718e-09 0.000386709 1.93552e-07 2.3687e-10 0 0.299772 0.011502 0.0979113 2.93411e-07 4.73329e-08 3.86959e-13 8.88576e-08 0.00651687 1.26569e-05 1.52736e-05 2.48794e-12 0.046467 0.00323295 0.0754717 8.66738e-07 2.82378e-26 1.56786e-17 6.51268e-06 2.78974e-08 6.20267e-07 4.99316e-09 4.05468e-25 0 0 5.48711e-13 2.48133e-07 1.96331e-08 2.95068e-12 0 8.06494e-14 1.29368e-10 7.38583e-06 7.32143e-10 1.09969e-22 4.19392e-12 6.9959e-08 1.6732e-07 0 1.87494e-19 4.7407e-07 6.28511e-08
1.72344 7.31153e-08 7.96925e-14 9.70344e-14 1.23821e-21 1.37566e-11 7.92559e-14 0 1.00144e-14 0.417032 1.26725e-11 3.21382e-16 2.03801e-17 0.0280075 2.2185e-05 7.49425e-06 1.89421e-11 4.14008e-09 0.000366335 1.77452e-07 2.24401e-10 0 0.303638 0.0111913 0.09865 2.84358e-07 4.37585e-08 3.99344e-13 8.58189e-08 0.00640278 1.20382e-05 1.50678e-05 2.36681e-12 0.0469507 0.00327985 0.0786503 8.77986e-07 2.36169e-26 1.40017e-17 6.47477e-06 2.59191e-08 6.22788e-07 4.47013e-09 3.43814e-25 0 0 4.69262e-13 2.4264e-07 1.79394e-08 2.95277e-12 0 6.67929e-14 1.12498e-10 7.42064e-06 7.09821e-10 8.87944e-23 3.6849e-12 6.65845e-08 1.65452e-07 0 1.59189e-19 4.34929e-07 6.05049e-08
1.72352 7.6212e-08 7.88339e-14 9.27461e-14 1.32051e-21 1.34363e-11 8.33316e-14 0 1.01044e-14 0.410011 1.22557e-11 2.92661e-16 1.92669e-17 0.0270496 2.08451e-05 7.37538e-06 1.79718e-11 3.88926e-09 0.000347183 1.62824e-07 2.12908e-10 0 0.307416 0.0108851 0.0993679 2.75724e-07 4.05465e-08 4.11301e-13 8.28459e-08 0.00629408 1.14664e-05 1.48592e-05 2.25217e-12 0.0473997 0.00332334 0.0818027 8.90489e-07 1.98103e-26 1.25415e-17 6.43706e-06 2.41129e-08 6.25506e-07 4.00078e-09 2.92156e-25 0 0 4.0166e-13 2.37242e-07 1.6357e-08 2.9546e-12 0 5.52326e-14 9.77171e-11 7.45427e-06 6.879e-10 7.15918e-23 3.22442e-12 6.34634e-08 1.63609e-07 0 1.34675e-19 3.97983e-07 5.82441e-08
1.7236 7.92466e-08 7.7936e-14 8.88478e-14 1.40176e-21 1.31236e-11 8.73565e-14 0 1.0167e-14 0.403125 1.18609e-11 2.67436e-16 1.82196e-17 0.0261595 1.96328e-05 7.2649e-06 1.70979e-11 3.66587e-09 0.000329546 1.49858e-07 2.02677e-10 0 0.311048 0.0105943 0.100064 2.67794e-07 3.77473e-08 4.22563e-13 7.9988e-08 0.00618938 1.0949e-05 1.46507e-05 2.1465e-12 0.0477758 0.00335946 0.0849658 9.0676e-07 1.67583e-26 1.13268e-17 6.40075e-06 2.24913e-08 6.2833e-07 3.59855e-09 2.50707e-25 0 0 3.46309e-13 2.32173e-07 1.49668e-08 2.95497e-12 0 4.64452e-14 8.53727e-11 7.48695e-06 6.66824e-10 5.87666e-23 2.83444e-12 6.06477e-08 1.61758e-07 0 1.14651e-19 3.65107e-07 5.60919e-08
1.72368 8.22037e-08 7.6905e-14 8.50698e-14 1.48145e-21 1.28018e-11 9.12866e-14 0 1.01983e-14 0.39636 1.14723e-11 2.44636e-16 1.72177e-17 0.0253002 1.85063e-05 7.15161e-06 1.62661e-11 3.46238e-09 0.000312949 1.38047e-07 1.93148e-10 0 0.314598 0.0103101 0.100741 2.60209e-07 3.52166e-08 4.33235e-13 7.72059e-08 0.00608965 1.04693e-05 1.44412e-05 2.04632e-12 0.0481201 0.00339234 0.0880986 9.24055e-07 1.42207e-26 1.02609e-17 6.36459e-06 2.10099e-08 6.31248e-07 3.2385e-09 2.15651e-25 0 0 2.99061e-13 2.27207e-07 1.36769e-08 2.95436e-12 0 3.9033e-14 7.45692e-11 7.51862e-06 6.46247e-10 4.82075e-23 2.48424e-12 5.80369e-08 1.59936e-07 0 9.73553e-20 3.34137e-07 5.40293e-08
1.72376 8.50552e-08 7.5713e-14 8.15008e-14 1.55722e-21 1.24695e-11 9.50964e-14 0 1.0186e-14 0.389476 1.1086e-11 2.23962e-16 1.62336e-17 0.0244851 1.74611e-05 7.04274e-06 1.54944e-11 3.27436e-09 0.000297302 1.27325e-07 1.84346e-10 0 0.318121 0.0100394 0.101418 2.53066e-07 3.29679e-08 4.42957e-13 7.44715e-08 0.00599119 1.00266e-05 1.42279e-05 1.95145e-12 0.0483893 0.00341758 0.0913706 9.47254e-07 1.21305e-26 9.36477e-18 6.33105e-06 1.96575e-08 6.33918e-07 2.9251e-09 1.86905e-25 0 0 2.5955e-13 2.22355e-07 1.25251e-08 2.94876e-12 0 3.31522e-14 6.5369e-11 7.55093e-06 6.25702e-10 3.9973e-23 2.18138e-12 5.56434e-08 1.58057e-07 0 8.28809e-20 3.06533e-07 5.20408e-08
1.72384 8.78073e-08 7.43883e-14 7.80165e-14 1.62997e-21 1.21281e-11 9.87707e-14 0 1.01423e-14 0.382683 1.0704e-11 2.0513e-16 1.52897e-17 0.0236948 1.64832e-05 6.93059e-06 1.47542e-11 3.10135e-09 0.000282507 1.17502e-07 1.76045e-10 0 0.321583 0.00977476 0.102078 2.46177e-07 3.09133e-08 4.52008e-13 7.18078e-08 0.00589667 9.61249e-06 1.40138e-05 1.86103e-12 0.0486309 0.00343988 0.0946236 9.71595e-07 1.03705e-26 8.5683e-18 6.2975e-06 1.84148e-08 6.36645e-07 2.64415e-09 1.62288e-25 0 0 2.25619e-13 2.17607e-07 1.14607e-08 2.94186e-12 0 2.81529e-14 5.73068e-11 7.58246e-06 6.05692e-10 3.31313e-23 1.91102e-12 5.34077e-08 1.56201e-07 0 7.04097e-20 2.80571e-07 5.01337e-08
1.72392 9.04297e-08 7.35147e-14 7.59492e-14 1.69875e-21 1.18659e-11 1.02339e-13 0 1.00968e-14 0.376335 1.04082e-11 1.92332e-16 1.45263e-17 0.0230297 1.5685e-05 6.84569e-06 1.42399e-11 2.96215e-09 0.000269935 1.10027e-07 1.70146e-10 0 0.324697 0.00954557 0.102715 2.40856e-07 2.94632e-08 4.59902e-13 6.94322e-08 0.00580707 9.27497e-06 1.38113e-05 1.78814e-12 0.0487439 0.00345014 0.0977697 1.00035e-06 1.14003e-26 8.10701e-18 6.27064e-06 1.741e-08 6.38441e-07 2.45307e-09 1.58634e-25 0 0 2.07142e-13 2.13117e-07 1.06719e-08 2.92909e-12 0 1.34116e-13 5.22538e-11 7.60988e-06 5.86297e-10 2.86443e-22 1.76143e-12 5.15584e-08 1.54301e-07 0 6.63978e-20 2.5992e-07 4.83836e-08
1.724 9.34898e-08 1.8825e-13 3.20816e-13 1.99187e-21 2.86771e-11 1.19047e-13 0 1.70743e-14 0.464354 2.62964e-11 1.02763e-15 4.36154e-17 0.0399555 3.69487e-05 1.17441e-05 4.91231e-11 6.9773e-09 0.000529669 3.91571e-07 5.28907e-10 0 0.26694 0.0139737 0.100664 4.77162e-07 1.06196e-07 4.26695e-13 1.10736e-07 0.00632598 1.82173e-05 1.6161e-05 4.23251e-12 0.0345099 0.0022428 0.0655657 8.33872e-07 5.08529e-25 5.117e-17 7.28027e-06 4.25782e-08 4.93143e-07 1.31715e-08 3.43749e-24 0 0 2.19064e-12 2.34465e-07 4.27132e-08 2.51972e-12 0 2.19631e-11 4.12652e-10 6.79342e-06 6.24371e-10 5.17524e-20 1.81593e-11 9.19269e-08 1.48259e-07 0 1.3227e-18 7.3926e-07 6.17917e-08
1.72402 9.29146e-08 2.05917e-13 3.28024e-13 2.09907e-21 2.83011e-11 1.15431e-13 0 1.42445e-14 0.469771 2.86706e-11 1.17839e-15 4.73346e-17 0.0411173 4.01933e-05 1.13343e-05 5.08548e-11 7.88498e-09 0.000572359 4.37014e-07 5.37635e-10 0 0.26332 0.0142115 0.0999423 5.08584e-07 1.20923e-07 4.45806e-13 1.17393e-07 0.00675296 2.01845e-05 1.59693e-05 4.49211e-12 0.0336099 0.0021764 0.0637059 8.39124e-07 9.46927e-25 5.10123e-17 7.31021e-06 4.42005e-08 4.85988e-07 1.48418e-08 2.668e-24 0 0 2.64171e-12 2.37604e-07 4.42791e-08 2.62031e-12 0 3.53623e-11 4.46979e-10 6.75707e-06 6.48099e-10 8.95762e-20 1.47844e-11 1.00108e-07 1.48849e-07 0 1.15737e-18 7.75066e-07 6.33877e-08
1.72402 9.31096e-08 2.06338e-13 3.285e-13 2.10676e-21 2.83387e-11 1.15661e-13 0 1.42675e-14 0.469771 2.87038e-11 1.17925e-15 4.73931e-17 0.0411171 4.01915e-05 1.1335e-05 5.08762e-11 7.88704e-09 0.000572299 4.37039e-07 5.37809e-10 0 0.263321 0.0142113 0.0999429 5.08744e-07 1.2092e-07 4.46396e-13 1.17405e-07 0.00675212 2.01829e-05 1.59699e-05 4.49407e-12 0.03361 0.00217641 0.0637063 8.39124e-07 9.47344e-25 5.10197e-17 7.31021e-06 4.4199e-08 4.85991e-07 1.48414e-08 2.67003e-24 0 0 2.64178e-12 2.37602e-07 4.42787e-08 2.62165e-12 0 3.53591e-11 4.46952e-10 6.75709e-06 6.48114e-10 8.96408e-20 1.47866e-11 1.00092e-07 1.48852e-07 0 1.1581e-18 7.75057e-07 6.33865e-08
1.72403 9.06139e-08 1.97823e-13 3.20882e-13 2.00777e-21 2.77761e-11 1.11534e-13 0 1.38965e-14 0.469789 2.78223e-11 1.15605e-15 4.62015e-17 0.041121 4.01153e-05 1.13268e-05 5.01364e-11 7.7858e-09 0.000572869 4.33744e-07 5.32654e-10 0 0.263307 0.0142133 0.0999371 5.02043e-07 1.21002e-07 4.31283e-13 1.15625e-07 0.00675948 2.02035e-05 1.59696e-05 4.42288e-12 0.0336068 0.00217604 0.0636986 8.39126e-07 9.3793e-25 5.06332e-17 7.31052e-06 4.42013e-08 4.85955e-07 1.485e-08 2.61568e-24 0 0 2.6309e-12 2.37632e-07 4.42847e-08 2.57086e-12 0 3.54191e-11 4.46461e-10 6.75691e-06 6.46253e-10 8.75154e-20 1.47415e-11 1.00266e-07 1.4874e-07 0 1.13505e-18 7.75231e-07 6.34015e-08
1.72403 6.05021e-08 9.76043e-14 2.30202e-13 8.14727e-22 2.10551e-11 6.26881e-14 0 9.48037e-15 0.470003 1.75466e-11 8.85745e-16 3.21772e-17 0.0411654 3.92741e-05 1.1227e-05 4.15745e-11 6.62289e-09 0.000579893 3.96289e-07 4.72718e-10 0 0.263142 0.0142372 0.0998656 4.24841e-07 1.21949e-07 2.54912e-13 9.53976e-08 0.00685098 2.04509e-05 1.59611e-05 3.60001e-12 0.0335693 0.00217182 0.0636082 8.39158e-07 8.27548e-25 4.61975e-17 7.31411e-06 4.42421e-08 4.85522e-07 1.49523e-08 1.98218e-24 0 0 2.50743e-12 2.38002e-07 4.43568e-08 1.98439e-12 0 3.61288e-11 4.41185e-10 6.75462e-06 6.25095e-10 6.28903e-20 1.42104e-11 1.02383e-07 1.47446e-07 0 8.67642e-19 7.77293e-07 6.35834e-08
1.72497 6.05e-08 9.75956e-14 2.30196e-13 8.14633e-22 2.10547e-11 6.26841e-14 0 9.48016e-15 0.470003 1.75457e-11 8.85726e-16 3.21762e-17 0.0411654 3.9274e-05 1.1227e-05 4.15738e-11 6.6228e-09 0.000579894 3.96286e-07 4.72715e-10 0 0.263142 0.0142372 0.0998656 4.24835e-07 1.2195e-07 2.54897e-13 9.53959e-08 0.00685098 2.0451e-05 1.59611e-05 3.59994e-12 0.0335693 0.00217182 0.0636082 8.39158e-07 8.27543e-25 4.61972e-17 7.31411e-06 4.42421e-08 4.85522e-07 1.49523e-08 1.98214e-24 0 0 2.50742e-12 2.38002e-07 4.43568e-08 1.98434e-12 0 3.61288e-11 4.41184e-10 6.75462e-06 6.25093e-10 6.28881e-20 1.42104e-11 1.02383e-07 1.47446e-07 0 8.67621e-19 7.77293e-07 6.35834e-08
1.73871 6.02609e-08 9.66438e-14 2.29576e-13 8.04407e-22 2.10133e-11 6.2237e-14 0 9.45696e-15 0.470004 1.74475e-11 8.83624e-16 3.20746e-17 0.0411656 3.92676e-05 1.12265e-05 4.14965e-11 6.61278e-09 0.000579929 3.96015e-07 4.72366e-10 0 0.263141 0.0142373 0.0998652 4.24105e-07 1.21954e-07 2.53206e-13 9.51996e-08 0.00685145 2.04522e-05 1.59611e-05 3.59209e-12 0.0335692 0.0021718 0.0636078 8.39158e-07 8.26915e-25 4.61618e-17 7.31413e-06 4.42424e-08 4.8552e-07 1.49528e-08 1.97779e-24 0 0 2.50635e-12 2.38004e-07 4.43572e-08 1.9787e-12 0 3.61322e-11 4.41155e-10 6.75461e-06 6.2495e-10 6.26437e-20 1.42078e-11 1.02394e-07 1.47439e-07 0 8.6526e-19 7.77303e-07 6.35843e-08
1.75254 5.98609e-08 9.50507e-14 2.28665e-13 7.8844e-22 2.09555e-11 6.1489e-14 0 9.42122e-15 0.470006 1.7272e-11 8.8024e-16 3.19183e-17 0.041166 3.9258e-05 1.12258e-05 4.13549e-11 6.5952e-09 0.000579984 3.95494e-07 4.71772e-10 0 0.26314 0.0142375 0.0998646 4.22745e-07 1.21963e-07 2.50219e-13 9.48183e-08 0.00685217 2.04542e-05 1.59614e-05 3.57744e-12 0.0335689 0.00217176 0.0636071 8.39159e-07 8.25954e-25 4.60981e-17 7.31416e-06 4.42424e-08 4.85517e-07 1.49536e-08 1.97013e-24 0 0 2.50457e-12 2.38007e-07 4.43577e-08 1.96813e-12 0 3.61378e-11 4.41093e-10 6.75459e-06 6.24715e-10 6.21935e-20 1.42036e-11 1.02413e-07 1.4743e-07 0 8.60917e-19 7.77319e-07 6.35856e-08
1.80732 5.65247e-08 8.13551e-14 2.23096e-13 6.67092e-22 2.0644e-11 5.52069e-14 0 9.14299e-15 0.470022 1.55752e-11 8.54569e-16 3.07854e-17 0.0411694 3.92012e-05 1.12212e-05 3.9936e-11 6.43147e-09 0.000580373 3.89941e-07 4.66596e-10 0 0.263128 0.0142389 0.0998602 4.08635e-07 1.22053e-07 2.22002e-13 9.05519e-08 0.00685749 2.04717e-05 1.59675e-05 3.42396e-12 0.033566 0.00217148 0.0636011 8.39164e-07 8.19056e-25 4.54795e-17 7.31435e-06 4.42372e-08 4.85497e-07 1.49604e-08 1.89659e-24 0 0 2.49053e-12 2.38027e-07 4.43617e-08 1.85781e-12 0 3.61851e-11 4.40337e-10 6.7544e-06 6.22889e-10 5.76138e-20 1.41667e-11 1.02558e-07 1.47377e-07 0 8.1649e-19 7.77455e-07 6.35946e-08
1.82089 5.25293e-08 6.56535e-14 2.16983e-13 5.3119e-22 2.03021e-11 4.81239e-14 0 8.7615e-15 0.470048 1.35093e-11 8.25426e-16 2.94697e-17 0.0411748 3.91469e-05 1.12155e-05 3.81438e-11 6.22587e-09 0.000580895 3.81859e-07 4.5939e-10 0 0.26311 0.0142407 0.0998541 3.90609e-07 1.22193e-07 1.88172e-13 8.48149e-08 0.00686451 2.04965e-05 1.59769e-05 3.22596e-12 0.0335615 0.00217105 0.0635918 8.39176e-07 8.10012e-25 4.46782e-17 7.3146e-06 4.42263e-08 4.8547e-07 1.49705e-08 1.79938e-24 0 0 2.4752e-12 2.38053e-07 4.43679e-08 1.71687e-12 0 3.62596e-11 4.39145e-10 6.75413e-06 6.2056e-10 5.18911e-20 1.41135e-11 1.0275e-07 1.47313e-07 0 7.59599e-19 7.77659e-07 6.36064e-08
1.82295 2.36902e-08 2.50594e-14 1.25764e-13 9.42093e-23 1.27644e-11 1.68782e-14 0 2.94363e-15 0.481509 8.7389e-12 6.5038e-16 1.89011e-17 0.0437788 4.37051e-05 1.15946e-05 3.56516e-11 6.3075e-09 0.00065944 3.10839e-07 3.19239e-10 0 0.255519 0.0144009 0.0985338 3.62874e-07 1.59268e-07 9.54255e-14 7.17237e-08 0.00751788 2.48261e-05 1.59789e-05 2.93007e-12 0.0314853 0.00201098 0.0599997 8.57072e-07 1.24207e-24 4.19619e-17 7.38724e-06 4.26828e-08 4.72267e-07 1.83613e-08 1.07411e-24 0 0 3.14788e-12 2.40668e-07 4.77241e-08 1.33132e-12 0 7.29064e-11 4.45337e-10 6.68494e-06 5.74339e-10 7.89269e-20 1.10909e-11 1.25075e-07 1.43954e-07 0 5.24398e-19 8.42661e-07 6.38929e-08
1.82501 2.31124e-08 2.57376e-14 1.25932e-13 9.14192e-23 1.22651e-11 1.61076e-14 0 2.67403e-15 0.487078 9.13016e-12 7.11076e-16 1.89683e-17 0.0450653 4.67027e-05 1.19667e-05 3.8548e-11 6.87937e-09 0.000693093 3.28583e-07 3.16757e-10 0 0.251837 0.014442 0.0979219 3.78505e-07 1.75954e-07 9.39071e-14 7.28788e-08 0.00777255 2.67349e-05 1.58659e-05 3.04708e-12 0.0304724 0.00193402 0.0582963 8.66638e-07 1.60685e-24 4.28047e-17 7.42243e-06 4.14606e-08 4.65488e-07 2.00164e-08 1.04261e-24 0 0 3.62304e-12 2.4166e-07 4.95135e-08 1.33101e-12 0 9.25803e-11 4.5898e-10 6.65304e-06 5.72206e-10 1.04198e-19 1.00943e-11 1.34816e-07 1.42458e-07 0 4.99295e-19 8.72969e-07 6.36184e-08
