mass C_12 C_13 C_14 N_13 N_14 N_15 O_14 O_15 O_16 O_17 O_18 F_18 Mg_24 Mg_25 Mg_26 Mg_27 Al_26 Al_27 Al_28 Al_29 Al_30 Si_28 Si_29 Si_30 Si_31 Si_32 P_29 P_30 P_31 P_32 P_33 P_34 S_32 S_33 S_34 Ca_40 Ar_44 K_44 Ca_44 Sc_46 Ti_46 Ca_46 K_46 Ar_46 K_47 Ca_47 Ti_47 Sc_47 V_47 K_48 Ca_48 Sc_48 Ti_48 V_48 Ca_49 Sc_49 Ti_49 V_49 Ca_50 Sc_50 Ti_50 V_50
2.50412 0.000167361 2.99324e-11 6.65263e-10 6.78738e-18 3.10107e-09 8.96062e-10 1.97978e-23 4.01567e-13 0.652559 1.93319e-08 6.55877e-10 6.66711e-11 0.114807 0.0121071 0.0110084 3.99141e-06 1.11731e-05 0.00483355 1.10768e-05 2.63632e-08 0 0.0274687 0.0111826 0.00220443 1.54909e-05 9.00866e-07 3.18505e-13 1.71307e-06 0.000272121 1.39641e-05 3.12809e-06 1.19589e-10 0.000665328 3.65189e-05 7.04643e-05 1.60593e-05 1.02229e-15 3.17083e-10 6.20325e-06 1.31539e-07 8.58538e-07 4.58571e-07 6.71275e-16 0 0 3.06002e-08 6.56002e-07 9.24615e-08 7.64287e-11 0 1.30429e-07 4.17375e-09 1.40466e-06 1.45227e-10 1.0405e-12 1.32793e-10 1.19633e-06 6.09346e-09 0 9.01758e-15 4.17371e-06 7.403e-09
2.50444 0.000167383 2.9938e-11 6.65355e-10 6.79023e-18 3.10134e-09 8.96142e-10 1.98089e-23 4.01704e-13 0.652555 1.93354e-08 6.5596e-10 6.66796e-11 0.114805 0.012107 0.0110088 3.99205e-06 1.11752e-05 0.00483344 1.108e-05 2.63705e-08 0 0.0274669 0.0111821 0.00220427 1.54892e-05 9.00796e-07 3.18556e-13 1.71337e-06 0.000272102 1.39633e-05 3.12784e-06 1.19631e-10 0.000665267 3.65156e-05 7.04602e-05 1.60595e-05 1.02232e-15 3.17121e-10 6.20323e-06 1.31537e-07 8.58561e-07 4.58544e-07 6.71467e-16 0 0 3.05975e-08 6.56012e-07 9.2456e-08 7.64396e-11 0 1.30429e-07 4.17324e-09 1.40466e-06 1.45229e-10 1.04064e-12 1.3277e-10 1.19632e-06 6.09309e-09 0 9.01957e-15 4.17369e-06 7.40265e-09
2.51761 0.000170042 2.96536e-11 6.20514e-10 5.7791e-18 2.75771e-09 9.00583e-10 1.59274e-23 2.92575e-13 0.650511 1.79677e-08 6.61397e-10 6.00743e-11 0.113816 0.0120594 0.0112167 3.14614e-06 8.5455e-06 0.00478072 8.22962e-06 1.65061e-08 0 0.0266067 0.0109172 0.00212499 1.36082e-05 8.67896e-07 2.6819e-13 1.37592e-06 0.000263668 1.3595e-05 3.01455e-06 8.74535e-11 0.000635513 3.49199e-05 6.851e-05 1.61479e-05 7.10683e-16 2.17422e-10 6.19194e-06 1.23335e-07 8.76945e-07 4.46142e-07 2.79399e-16 0 0 2.92644e-08 6.60645e-07 9.02739e-08 6.84249e-11 0 1.30584e-07 3.30379e-09 1.40215e-06 1.3359e-10 1.01498e-12 1.00357e-10 1.19229e-06 5.81081e-09 0 5.28443e-15 4.16679e-06 7.20613e-09
2.51772 0.000171986 3.02234e-11 6.34593e-10 5.90112e-18 2.79665e-09 9.20334e-10 1.64241e-23 2.9956e-13 0.649563 1.82406e-08 6.78672e-10 6.13084e-11 0.113332 0.0120373 0.0113067 3.21746e-06 8.59389e-06 0.00475712 8.30292e-06 1.68464e-08 0 0.0262117 0.0107991 0.00209095 1.32996e-05 8.52645e-07 2.66773e-13 1.3668e-06 0.000259853 1.34249e-05 2.96183e-06 8.73009e-11 0.000623284 3.42403e-05 6.7697e-05 1.61879e-05 7.17239e-16 2.16332e-10 6.18635e-06 1.22754e-07 8.82303e-07 4.40403e-07 2.84279e-16 0 0 2.87091e-08 6.62629e-07 8.9135e-08 6.87461e-11 0 1.30639e-07 3.26527e-09 1.40082e-06 1.33272e-10 1.03249e-12 9.84978e-11 1.19047e-06 5.73599e-09 0 5.26875e-15 4.16373e-06 7.14005e-09
2.51783 0.000173925 3.07989e-11 6.48899e-10 6.0238e-18 2.83605e-09 9.40347e-10 1.69282e-23 3.06618e-13 0.648618 1.85148e-08 6.96281e-10 6.25564e-11 0.11285 0.0120154 0.0113966 3.28977e-06 8.6411e-06 0.00473357 8.37549e-06 1.71893e-08 0 0.0258172 0.0106812 0.00205694 1.299e-05 8.3739e-07 2.65264e-13 1.35737e-06 0.000256039 1.32547e-05 2.90908e-06 8.71056e-11 0.000611063 3.35617e-05 6.68841e-05 1.62279e-05 7.23375e-16 2.15121e-10 6.18076e-06 1.22188e-07 8.87635e-07 4.3467e-07 2.88968e-16 0 0 2.81539e-08 6.64612e-07 8.79982e-08 6.90563e-11 0 1.30693e-07 3.22629e-09 1.39951e-06 1.32955e-10 1.05013e-12 9.66248e-11 1.18865e-06 5.66144e-09 0 5.24957e-15 4.16068e-06 7.07403e-09
2.51804 0.000176786 3.16304e-11 6.68779e-10 6.19463e-18 2.89456e-09 9.68534e-10 1.76284e-23 3.16692e-13 0.64733 1.88847e-08 7.21051e-10 6.43936e-11 0.112181 0.0119854 0.011518 3.38995e-06 8.69403e-06 0.00470194 8.46326e-06 1.76347e-08 0 0.0252835 0.0105217 0.00201158 1.26983e-05 8.16898e-07 2.62912e-13 1.34287e-06 0.000250917 1.30251e-05 2.83771e-06 8.66854e-11 0.000594943 3.26604e-05 6.58103e-05 1.6282e-05 7.32183e-16 2.1555e-10 6.17308e-06 1.22363e-07 8.93962e-07 4.2689e-07 3.00281e-16 0 0 2.74189e-08 6.67242e-07 8.64327e-08 6.93485e-11 0 1.30764e-07 3.21271e-09 1.39773e-06 1.32548e-10 1.07424e-12 9.64238e-11 1.1862e-06 5.57305e-09 0 5.34471e-15 4.15656e-06 6.99049e-09
2.51847 0.000179797 3.2457e-11 6.8631e-10 6.34412e-18 2.94188e-09 9.94679e-10 1.82345e-23 3.23975e-13 0.646138 1.91963e-08 7.44246e-10 6.59509e-11 0.111536 0.0119574 0.011629 3.46606e-06 8.6959e-06 0.0046735 8.49633e-06 1.78877e-08 0 0.0248003 0.0103751 0.00197132 1.25455e-05 7.98869e-07 2.59934e-13 1.324e-06 0.000246395 1.2821e-05 2.7738e-06 8.58286e-11 0.000580954 3.1867e-05 6.48788e-05 1.63322e-05 7.33896e-16 2.18198e-10 6.16577e-06 1.23921e-07 8.98466e-07 4.19753e-07 3.11704e-16 0 0 2.67808e-08 6.69511e-07 8.49674e-08 6.93193e-11 0 1.30824e-07 3.19559e-09 1.39611e-06 1.31911e-10 1.09574e-12 9.69052e-11 1.18394e-06 5.50531e-09 0 5.4438e-15 4.15278e-06 6.92141e-09
2.51933 0.000205033 4.0033e-11 8.35733e-10 7.83701e-18 3.25499e-09 1.22055e-09 2.45553e-23 3.77451e-13 0.6366 2.21396e-08 9.59402e-10 7.65169e-11 0.105889 0.0117149 0.0125082 3.93973e-06 8.45278e-06 0.00444681 8.70307e-06 1.86627e-08 0 0.0211726 0.00919766 0.00167406 1.0767e-05 6.61851e-07 2.40951e-13 1.19034e-06 0.000215235 1.12979e-05 2.3017e-06 8.23468e-11 0.000482153 2.61893e-05 5.83908e-05 1.6736e-05 6.93529e-16 2.1698e-10 6.10687e-06 1.31083e-07 9.39497e-07 3.66313e-07 3.50567e-16 0 0 2.20424e-08 6.86242e-07 7.38883e-08 6.84643e-11 0 1.31296e-07 2.82982e-09 1.38046e-06 1.24711e-10 1.29084e-12 8.9641e-11 1.16563e-06 4.95032e-09 0 5.8217e-15 4.12332e-06 6.41517e-09
2.5219 0.00020516 3.97763e-11 8.26957e-10 7.54875e-18 3.22361e-09 1.21886e-09 2.33028e-23 3.61563e-13 0.636531 2.17209e-08 9.54793e-10 7.60024e-11 0.105847 0.011713 0.0125152 3.86165e-06 8.22616e-06 0.00444513 8.36005e-06 1.79456e-08 0 0.021148 0.00918866 0.00167194 1.0721e-05 6.60882e-07 2.33331e-13 1.14781e-06 0.000215039 1.12874e-05 2.2985e-06 7.75198e-11 0.000481441 2.61492e-05 5.83451e-05 1.6739e-05 6.76438e-16 2.10476e-10 6.10646e-06 1.30854e-07 9.40076e-07 3.65942e-07 3.24897e-16 0 0 2.20069e-08 6.86369e-07 7.38107e-08 6.75529e-11 0 1.313e-07 2.80274e-09 1.38034e-06 1.23907e-10 1.27732e-12 8.88388e-11 1.16549e-06 4.94271e-09 0 5.46324e-15 4.1231e-06 6.41023e-09
2.53131 0.00020554 3.88191e-11 8.00186e-10 6.5696e-18 3.13067e-09 1.21428e-09 1.91831e-23 3.09143e-13 0.63632 2.02326e-08 9.3835e-10 7.44909e-11 0.105716 0.0117073 0.0125365 3.60233e-06 7.48511e-06 0.00444004 7.24719e-06 1.57248e-08 0 0.0210735 0.0091612 0.0016655 1.0573e-05 6.57937e-07 2.07333e-13 1.00265e-06 0.00021445 1.12552e-05 2.28878e-06 6.20593e-11 0.00047928 2.60276e-05 5.82065e-05 1.67484e-05 6.21942e-16 1.89388e-10 6.10522e-06 1.30096e-07 9.41899e-07 3.6482e-07 2.48067e-16 0 0 2.18986e-08 6.86755e-07 7.35766e-08 6.45235e-11 0 1.31314e-07 2.71499e-09 1.37997e-06 1.21366e-10 1.22737e-12 8.62626e-11 1.16507e-06 4.91946e-09 0 4.3315e-15 4.12245e-06 6.39518e-09
2.53216 0.000212227 4.08009e-11 8.2953e-10 6.84647e-18 3.15744e-09 1.27067e-09 2.03272e-23 3.10435e-13 0.633983 2.08302e-08 9.95552e-10 7.58193e-11 0.104177 0.0116436 0.0127458 3.59874e-06 7.21659e-06 0.00438582 7.07273e-06 1.5e-08 0 0.0202621 0.00887151 0.0016003 1.00384e-05 6.26491e-07 2.01677e-13 9.61002e-07 0.000208217 1.09091e-05 2.18469e-06 6.04064e-11 0.000459048 2.48384e-05 5.68887e-05 1.68493e-05 5.85805e-16 1.79861e-10 6.09055e-06 1.30279e-07 9.53406e-07 3.52797e-07 2.31695e-16 0 0 2.08547e-08 6.90398e-07 7.09036e-08 6.34971e-11 0 1.31427e-07 2.56724e-09 1.37527e-06 1.18584e-10 1.27286e-12 8.21204e-11 1.1605e-06 4.7833e-09 0 4.2081e-15 4.11542e-06 6.28595e-09
2.53302 0.000218912 4.28397e-11 8.59455e-10 7.12398e-18 3.18443e-09 1.32803e-09 2.14943e-23 3.1157e-13 0.631646 2.14332e-08 1.05438e-09 7.71255e-11 0.102638 0.0115798 0.0129552 3.59572e-06 6.94695e-06 0.0043316 6.89577e-06 1.42672e-08 0 0.0194507 0.00858182 0.00153509 9.50287e-06 5.95034e-07 1.95753e-13 9.19347e-07 0.000201984 1.0563e-05 2.08056e-06 5.86298e-11 0.000438818 2.36496e-05 5.55709e-05 1.69501e-05 5.4909e-16 1.70198e-10 6.07589e-06 1.30465e-07 9.64909e-07 3.40772e-07 2.14369e-16 0 0 1.98105e-08 6.94042e-07 6.82315e-08 6.24738e-11 0 1.31539e-07 2.41906e-09 1.37057e-06 1.15818e-10 1.31928e-12 7.79679e-11 1.15594e-06 4.64719e-09 0 4.07501e-15 4.1084e-06 6.17672e-09
2.53473 0.00023055 4.64964e-11 9.26689e-10 7.56947e-18 3.29273e-09 1.43883e-09 2.33865e-23 3.21447e-13 0.627687 2.24403e-08 1.16415e-09 8.09448e-11 0.100006 0.0114714 0.013307 3.74164e-06 6.78202e-06 0.00424037 6.84264e-06 1.42546e-08 0 0.0180859 0.00809247 0.00142608 8.70011e-06 5.4204e-07 1.84511e-13 8.55496e-07 0.000191575 9.97932e-06 1.90526e-06 5.50842e-11 0.000405296 2.16735e-05 5.33843e-05 1.71209e-05 5.19234e-16 1.62664e-10 6.05095e-06 1.31626e-07 9.83517e-07 3.2053e-07 2.06305e-16 0 0 1.80675e-08 7.00105e-07 6.37066e-08 6.18244e-11 0 1.31726e-07 2.23418e-09 1.36251e-06 1.12513e-10 1.39959e-12 7.3178e-11 1.14822e-06 4.42949e-09 0 3.93309e-15 4.09655e-06 5.99894e-09
2.53815 0.000240603 4.94352e-11 9.70389e-10 7.71854e-18 3.33223e-09 1.52854e-09 2.40141e-23 3.13683e-13 0.624523 2.29057e-08 1.25379e-09 8.28522e-11 0.0977505 0.0113824 0.0135772 3.72014e-06 6.40045e-06 0.00417022 6.4826e-06 1.33273e-08 0 0.0170683 0.00770156 0.00134622 8.04923e-06 5.01919e-07 1.71749e-13 7.79411e-07 0.000184439 9.53212e-06 1.77513e-06 4.99219e-11 0.000382236 2.02867e-05 5.18732e-05 1.72594e-05 4.72765e-16 1.49106e-10 6.03067e-06 1.3168e-07 9.99033e-07 3.05332e-07 1.79616e-16 0 0 1.67892e-08 7.04411e-07 6.00991e-08 6.01876e-11 0 1.31871e-07 2.05214e-09 1.3553e-06 1.08855e-10 1.45309e-12 6.83838e-11 1.14203e-06 4.26462e-09 0 3.59252e-15 4.08726e-06 5.87471e-09
2.54156 0.000270209 5.89986e-11 1.10446e-09 8.81852e-18 3.49161e-09 1.77647e-09 2.87471e-23 3.21683e-13 0.616895 2.49658e-08 1.51633e-09 8.84263e-11 0.0919153 0.0111689 0.014174 3.78975e-06 5.87358e-06 0.00401159 6.15314e-06 1.21957e-08 0 0.0148002 0.00676738 0.00117179 6.64311e-06 4.11329e-07 1.52939e-13 6.6248e-07 0.000169729 8.48367e-06 1.48528e-06 4.37069e-11 0.000335488 1.74057e-05 4.87481e-05 1.76009e-05 3.86911e-16 1.2496e-10 5.98062e-06 1.3091e-07 1.03615e-06 2.71272e-07 1.4484e-16 0 0 1.39914e-08 7.13121e-07 5.13075e-08 5.78997e-11 0 1.32204e-07 1.66378e-09 1.33588e-06 1.01591e-10 1.62475e-12 5.87611e-11 1.12714e-06 3.90748e-09 0 3.24565e-15 4.06523e-06 5.62749e-09
2.55187 0.000270789 5.74906e-11 1.06892e-09 7.61465e-18 3.39225e-09 1.76591e-09 2.34321e-23 2.69616e-13 0.616683 2.31134e-08 1.48669e-09 8.65679e-11 0.0917503 0.0111631 0.0141915 3.47671e-06 5.26466e-06 0.00400723 5.21484e-06 1.03907e-08 0 0.0147407 0.00674005 0.00116695 6.5231e-06 4.0881e-07 1.35016e-13 5.68169e-07 0.00016939 8.4535e-06 1.47736e-06 3.42712e-11 0.000334181 1.73269e-05 4.86608e-05 1.76109e-05 3.47051e-16 1.10094e-10 5.97925e-06 1.29827e-07 1.03824e-06 2.70356e-07 1.05855e-16 0 0 1.39092e-08 7.13377e-07 5.10523e-08 5.4914e-11 0 1.32216e-07 1.597e-09 1.33532e-06 9.92893e-11 1.55341e-12 5.67703e-11 1.12672e-06 3.88952e-09 0 2.50768e-15 4.06461e-06 5.61796e-09
2.5536 0.000282118 6.08974e-11 1.09893e-09 7.91563e-18 3.4024e-09 1.83945e-09 2.46687e-23 2.64981e-13 0.614374 2.3585e-08 1.56843e-09 8.71318e-11 0.0898606 0.0111011 0.0143492 3.38713e-06 5.0109e-06 0.00396263 5.00077e-06 9.60876e-09 0 0.0141102 0.00646028 0.0011195 6.08794e-06 3.83529e-07 1.29562e-13 5.33261e-07 0.000165684 8.13908e-06 1.39633e-06 3.22968e-11 0.000322495 1.65879e-05 4.78543e-05 1.77176e-05 3.1208e-16 9.99972e-11 5.96363e-06 1.28214e-07 1.05031e-06 2.60927e-07 9.1119e-17 0 0 1.31401e-08 7.15417e-07 4.83883e-08 5.36956e-11 0 1.32314e-07 1.46481e-09 1.32873e-06 9.66337e-11 1.60052e-12 5.33509e-11 1.12223e-06 3.78927e-09 0 2.35522e-15 4.05802e-06 5.55983e-09
2.55532 0.000293445 6.44033e-11 1.12914e-09 8.21212e-18 3.41203e-09 1.91376e-09 2.59081e-23 2.60225e-13 0.612066 2.40579e-08 1.65195e-09 8.76538e-11 0.0879707 0.011039 0.0145068 3.29703e-06 4.75723e-06 0.00391806 4.78702e-06 8.82672e-09 0 0.0134799 0.00618055 0.00107206 5.65268e-06 3.58249e-07 1.24035e-13 4.98971e-07 0.000161981 7.82465e-06 1.31531e-06 3.03239e-11 0.000310818 1.58497e-05 4.70483e-05 1.78243e-05 2.76928e-16 8.99009e-11 5.94802e-06 1.266e-07 1.06237e-06 2.515e-07 7.6401e-17 0 0 1.23713e-08 7.17457e-07 4.57247e-08 5.24692e-11 0 1.32412e-07 1.33262e-09 1.32214e-06 9.39815e-11 1.64846e-12 4.99332e-11 1.11775e-06 3.68907e-09 0 2.20244e-15 4.05143e-06 5.50174e-09
2.55876 0.0003136 7.08212e-11 1.20251e-09 8.66247e-18 3.49339e-09 2.06152e-09 2.77857e-23 2.57192e-13 0.608093 2.48144e-08 1.81149e-09 9.02854e-11 0.0846942 0.0109325 0.0147717 3.28908e-06 4.51559e-06 0.00384254 4.56133e-06 8.29235e-09 0 0.0124048 0.00570129 0.000991613 4.99392e-06 3.1516e-07 1.13731e-13 4.43298e-07 0.000155683 7.28532e-06 1.17697e-06 2.66981e-11 0.000291293 1.4611e-05 4.56919e-05 1.80078e-05 2.39213e-16 7.80829e-11 5.92107e-06 1.24783e-07 1.08207e-06 2.35414e-07 6.26595e-17 0 0 1.1069e-08 7.20834e-07 4.11526e-08 5.12555e-11 0 1.32577e-07 1.15614e-09 1.31071e-06 9.05825e-11 1.73112e-12 4.58274e-11 1.11006e-06 3.52682e-09 0 1.99901e-15 4.04013e-06 5.40757e-09
2.56565 0.000341972 7.91565e-11 1.26397e-09 8.99201e-18 3.53192e-09 2.22604e-09 2.91116e-23 2.38525e-13 0.603497 2.51345e-08 1.99209e-09 9.17118e-11 0.0806577 0.0108182 0.0150076 3.07107e-06 4.03737e-06 0.00376437 4.03422e-06 6.94908e-09 0 0.0112696 0.00515651 0.000908396 4.25385e-06 2.70086e-07 1.00197e-13 3.68166e-07 0.00014959 6.66337e-06 1.03044e-06 2.14517e-11 0.000273187 1.3425e-05 4.43546e-05 1.82273e-05 1.83641e-16 6.07449e-11 5.88901e-06 1.20375e-07 1.10538e-06 2.18624e-07 4.14008e-17 0 0 9.71285e-09 7.23374e-07 3.58636e-08 4.8657e-11 0 1.32768e-07 9.36814e-10 1.2962e-06 8.5812e-11 1.8046e-12 4.06058e-11 1.10129e-06 3.34933e-09 0 1.64106e-15 4.02722e-06 5.32433e-09
2.57253 0.00037135 8.80052e-11 1.32331e-09 9.30333e-18 3.58305e-09 2.39109e-09 3.03991e-23 2.21717e-13 0.599089 2.53873e-08 2.17849e-09 9.32705e-11 0.0766767 0.0107131 0.0151912 2.84919e-06 3.61511e-06 0.00369508 3.56768e-06 5.80555e-09 0 0.0102274 0.00464003 0.000832579 3.6135e-06 2.28797e-07 8.82435e-14 3.0435e-07 0.000144142 6.06756e-06 8.95183e-07 1.70614e-11 0.000257731 1.23986e-05 4.31625e-05 1.84403e-05 1.36556e-16 4.68358e-11 5.85794e-06 1.15654e-07 1.12738e-06 2.03213e-07 2.69864e-17 0 0 8.4737e-09 7.25289e-07 3.07041e-08 4.61387e-11 0 1.32951e-07 7.46727e-10 1.28188e-06 8.1366e-11 1.87391e-12 3.62843e-11 1.09298e-06 3.18456e-09 0 1.35525e-15 4.01491e-06 5.25364e-09
2.5794 0.000403707 9.72703e-11 1.36467e-09 9.6306e-18 3.72964e-09 2.5248e-09 3.16914e-23 2.12715e-13 0.595368 2.53884e-08 2.3337e-09 9.76263e-11 0.0731504 0.0106363 0.015271 2.60039e-06 3.24646e-06 0.00364246 3.14641e-06 4.80477e-09 0 0.009412 0.00421718 0.000775 3.08978e-06 1.98243e-07 7.87311e-14 2.54336e-07 0.000140218 5.56031e-06 7.89958e-07 1.36578e-11 0.000247147 1.16731e-05 4.22795e-05 1.8625e-05 1.03261e-16 3.55677e-11 5.83115e-06 1.09745e-07 1.1457e-06 1.91785e-07 1.70229e-17 0 0 7.5213e-09 7.25618e-07 2.66768e-08 4.37442e-11 0 1.33104e-07 6.00971e-10 1.26894e-06 7.74707e-11 1.92203e-12 3.27161e-11 1.08615e-06 3.05507e-09 0 1.11857e-15 4.00467e-06 5.21563e-09
2.58627 0.000436842 1.06927e-10 1.40843e-09 9.9182e-18 4.04007e-09 2.65741e-09 3.2822e-23 2.13112e-13 0.591782 2.53442e-08 2.49343e-09 1.06741e-10 0.0696893 0.0105665 0.0153112 2.36335e-06 2.91542e-06 0.00359537 2.77534e-06 3.97022e-09 0 0.00865103 0.0038152 0.000721648 2.63614e-06 1.70138e-07 7.01157e-14 2.11251e-07 0.000136608 5.0708e-06 6.91438e-07 1.08279e-11 0.000237894 1.10316e-05 4.14704e-05 1.88044e-05 7.64092e-17 2.67535e-11 5.80516e-06 1.03787e-07 1.16287e-06 1.81221e-07 1.06045e-17 0 0 6.63508e-09 7.25569e-07 2.28122e-08 4.13457e-11 0 1.33252e-07 4.77482e-10 1.25626e-06 7.3662e-11 1.96573e-12 2.97319e-11 1.07966e-06 2.9329e-09 0 9.29e-16 3.99485e-06 5.18421e-09
2.59314 0.000472828 1.17196e-10 1.46338e-09 1.02105e-17 5.03416e-09 2.77946e-09 3.3913e-23 2.4977e-13 0.588545 2.51821e-08 2.64388e-09 1.36232e-10 0.0664676 0.0105124 0.015285 2.12964e-06 2.62297e-06 0.00355703 2.4462e-06 3.26716e-09 0 0.00800066 0.00346067 0.000676518 2.25739e-06 1.46743e-07 6.27721e-14 1.75758e-07 0.000133617 4.62435e-06 6.06742e-07 8.57062e-12 0.000230786 1.05283e-05 4.0793e-05 1.89699e-05 5.55866e-17 2.00487e-11 5.78132e-06 9.76862e-08 1.17769e-06 1.7245e-07 6.53497e-18 0 0 5.87926e-09 7.24922e-07 1.93406e-08 3.89985e-11 0 1.33389e-07 3.76754e-10 1.24442e-06 7.00837e-11 1.99767e-12 2.72135e-11 1.07392e-06 2.8234e-09 0 7.7367e-16 3.986e-06 5.1641e-09
2.6 0.00050944 1.27855e-10 1.53927e-09 1.04741e-17 6.64695e-09 2.904e-09 3.49158e-23 3.07667e-13 0.585401 2.50036e-08 2.80398e-09 1.83194e-10 0.0633013 0.0104629 0.0152316 1.91485e-06 2.35994e-06 0.00352196 2.15746e-06 2.68788e-09 0 0.00738269 0.00312047 0.000633848 1.92694e-06 1.24817e-07 5.61455e-14 1.45008e-07 0.000130788 4.18984e-06 5.26032e-07 6.69991e-12 0.000224379 1.00712e-05 4.0156e-05 1.91317e-05 3.93018e-17 1.48411e-11 5.75806e-06 9.16744e-08 1.19164e-06 1.64205e-07 3.973e-18 0 0 5.16228e-09 7.24071e-07 1.59915e-08 3.66507e-11 0 1.33522e-07 2.92151e-10 1.2328e-06 6.64845e-11 2.02634e-12 2.50783e-11 1.06839e-06 2.71843e-09 0 6.48358e-16 3.97744e-06 5.14768e-09
2.61372 0.000606334 1.52684e-10 2.10673e-09 1.11744e-17 2.37788e-08 3.14062e-09 3.69278e-23 9.35419e-13 0.581486 2.3948e-08 3.07098e-09 6.72183e-10 0.0591302 0.0104232 0.0150046 1.49265e-06 1.90226e-06 0.00348274 1.65484e-06 1.77825e-09 0 0.0066797 0.00272296 0.000587475 1.44734e-06 1.03312e-07 4.71565e-14 1.04796e-07 0.000127955 3.62547e-06 4.34712e-07 4.37316e-12 0.000218547 9.64103e-06 3.9468e-05 1.93398e-05 2.24974e-17 8.11609e-12 5.72832e-06 7.74685e-08 1.21123e-06 1.56172e-07 1.39161e-18 0 0 4.33445e-09 7.21248e-07 1.26064e-08 3.19443e-11 0 1.33685e-07 1.95854e-10 1.21755e-06 5.9848e-11 2.00793e-12 2.14161e-11 1.06187e-06 2.61729e-09 0 4.44157e-16 3.96684e-06 5.16738e-09
2.62741 0.000706704 1.78799e-10 3.34649e-09 1.16611e-17 5.72671e-08 3.50782e-09 3.79617e-23 1.77684e-12 0.577919 2.29503e-08 3.49484e-09 1.55718e-09 0.0552521 0.0103935 0.0147288 1.16098e-06 1.53157e-06 0.00345016 1.27367e-06 1.18153e-09 0 0.00606218 0.00237182 0.000547261 1.08627e-06 8.54902e-08 3.96642e-14 7.50863e-08 0.00012547 3.10776e-06 3.54353e-07 2.81984e-12 0.000213975 9.30021e-06 3.88724e-05 1.95316e-05 1.27646e-17 4.32791e-12 5.70096e-06 6.48707e-08 1.22727e-06 1.49453e-07 4.76031e-19 0 0 3.60777e-09 7.18124e-07 9.74616e-09 2.7361e-11 0 1.33834e-07 1.30598e-10 1.20348e-06 5.31369e-11 1.97892e-12 1.86134e-11 1.05604e-06 2.53347e-09 0 3.09936e-16 3.95719e-06 5.19369e-09
2.64109 0.00198612 5.33145e-10 1.76033e-08 3.88226e-17 3.75614e-07 6.29176e-09 1.63859e-22 1.23377e-11 0.574475 2.44838e-08 5.78755e-09 1.00071e-08 0.0505135 0.0103664 0.0142278 9.95726e-07 1.67369e-06 0.00334024 1.06241e-06 8.68176e-10 0 0.00543526 0.00204441 0.000509959 1.04e-06 7.261e-08 4.35756e-14 6.95995e-08 0.00012275 2.58763e-06 2.81896e-07 1.97512e-12 0.000210804 9.07611e-06 3.84217e-05 1.9742e-05 1.00204e-17 4.25567e-12 5.66877e-06 7.69659e-08 1.21178e-06 1.451e-07 3.91701e-19 0 0 3.13103e-09 7.1125e-07 9.57513e-09 3.03606e-11 0 1.33896e-07 1.30128e-10 1.18808e-06 6.77586e-11 2.15234e-12 2.2705e-11 1.04981e-06 2.95645e-09 0 3.35051e-16 3.94626e-06 5.46378e-09
2.65476 0.00573604 1.84931e-09 6.66082e-08 2.9633e-16 1.29403e-06 1.12429e-08 3.59529e-21 1.27747e-10 0.570974 4.1647e-08 9.43726e-09 4.49318e-08 0.0437868 0.0103138 0.0134652 1.431e-06 4.39898e-06 0.00320132 1.40454e-06 1.25034e-09 0 0.00459534 0.00161823 0.000460801 1.29728e-06 5.77631e-08 1.00731e-13 1.27537e-07 0.000118297 1.85424e-06 1.86934e-07 1.83762e-12 0.000207223 8.80889e-06 3.77628e-05 2.00388e-05 2.50143e-17 7.57464e-12 5.62464e-06 1.00948e-07 1.18109e-06 1.3955e-07 1.80369e-18 0 0 2.41346e-09 7.01676e-07 8.87248e-09 6.90537e-11 0 1.34112e-07 2.82188e-10 1.16617e-06 1.42298e-10 3.7527e-12 6.0713e-11 1.04136e-06 3.3848e-09 0 1.25891e-15 3.93155e-06 5.68326e-09
2.70295 0.0125058 4.1704e-09 1.69251e-07 2.04746e-15 2.81141e-06 1.63452e-08 9.37121e-20 8.48825e-10 0.571698 1.06213e-07 1.27128e-08 1.3663e-07 0.0394453 0.0102593 0.0129088 2.16877e-06 1.07408e-05 0.00320471 2.16391e-06 2.51705e-09 0 0.00409797 0.00135229 0.000428948 9.39456e-07 4.99873e-08 3.11524e-13 2.36385e-07 0.000114974 1.28797e-06 1.21768e-07 1.82942e-12 0.000205653 8.64398e-06 3.70995e-05 2.02602e-05 5.70282e-17 5.95335e-12 5.59803e-06 7.62053e-08 1.19924e-06 1.35525e-07 3.00651e-18 0 0 1.6233e-09 6.97465e-07 4.93146e-09 1.17824e-10 0 1.34577e-07 2.90539e-10 1.14992e-06 1.78257e-10 9.85655e-12 7.99413e-11 1.03609e-06 2.89018e-09 0 2.65676e-15 3.92257e-06 5.34154e-09
